sno,serialno,Computer_FileNO,IncidentDistrict,PermanentDistrict,year_INC_NEP,age_2,Age,Year,Event_Date,Region2,Region1,Mobility,IncidentOutcome,Killed_Type,By_State,By_Maoist,Other_Perpetrators,Gender,MaritalStatus,LanguageGroup,CasteGroup,Partyaffiliation,EconomicStatus,Education,OccupationCategory,Informer,LivelihoodDependence,Compensation,Displacement,DisplacementResettlement,IncidentVictim
65,5337,5099,KAILALI,65,2061,,19,2005,25/02/2005,5,1,2,1,1,1,0,0,0,2,5,2,5,3,6,9,,3,1,0,0,0
65,5341,879,KAILALI,57,2060,,35,2003,22/09/2003,5,1,1,1,1,1,0,0,0,2,1,2,5,5,5,9,,1,1,0,0,0
65,5343,2666,KAILALI,56,2060,,19,2003,12/10/2003,5,1,1,1,1,1,0,0,0,1,5,2,5,4,8,9,,1,1,0,0,0
65,5345,7171,KAILALI,65,2061,,18,2005,01/03/2005,5,1,2,1,1,1,0,0,1,2,1,5,5,3,4,9,,1,1,0,0,0
65,5346,8147,KAILALI,62,2062,,22,2005,28/05/2005,5,1,0,3,9,0,1,0,0,1,1,1,99,3,3,4,1,1,0,1,0,-88
65,5354,7277,KAILALI,70,2061,,31,2004,08/05/2004,5,1,1,1,1,0,1,0,0,1,1,1,99,3,4,5,,1,1,0,0,0
65,5355,6636,KAILALI,65,2059,,20,2003,24/01/2003,5,1,2,1,1,1,0,0,1,2,5,3,5,3,8,9,,2,1,0,0,0
65,5357,10560,KAILALI,13,2062,,26,2005,06/06/2005,5,1,0,1,1,0,1,0,0,2,2,2,99,3,4,6,,1,1,0,0,0
65,5359,789,KAILALI,66,2061,,16,2004,19/11/2004,5,1,0,1,1,1,0,0,1,2,1,1,5,4,4,9,,1,1,0,0,0
65,5362,10827,KAILALI,64,2061,,21,2004,20/11/2004,5,1,0,1,1,1,0,0,0,2,1,1,5,3,3,9,,3,1,0,1,0
65,5364,599,KAILALI,57,2061,,,2004,20/11/2004,5,1,1,1,2,1,0,0,0,2,10,2,5,5,4,9,,1,1,0,0,0
65,5366,5987,KAILALI,65,2060,,19,2004,03/02/2004,5,1,2,1,1,1,0,0,1,2,5,2,5,3,7,9,,3,0,0,0,0
65,5378,7726,KAILALI,5,2059,,,2002,31/05/2002,5,1,0,1,0,0,1,0,0,1,1,3,99,5,9,3,,3,1,0,0,0
65,5379,2631,KAILALI,68,2061,,40,2004,17/05/2004,5,1,0,1,1,0,1,0,0,1,1,1,99,4,5,5,,1,1,0,0,0
65,5381,5717,KAILALI,58,2061,,23,2004,17/04/2004,5,1,0,1,1,1,0,0,0,2,1,1,5,4,4,9,,3,1,0,0,0
65,5382,4643,KAILALI,69,2061,,23,2005,09/02/2005,5,1,0,1,1,0,1,0,0,1,1,1,99,4,4,5,,1,1,0,0,0
65,5383,3449,KAILALI,61,2062,,26,2005,06/06/2005,5,1,0,3,9,1,0,0,0,1,1,1,5,4,4,9,,2,0,0,0,-88
65,5390,3442,KAILALI,64,2060,,33,2003,23/11/2003,5,1,0,3,9,1,0,0,0,1,1,1,5,4,6,9,,2,0,0,0,-88
65,5392,6765,KAILALI,41,2061,,23,2004,22/12/2004,5,1,0,1,1,0,1,0,0,1,1,1,99,3,5,5,,1,1,0,0,0
65,5393,299,KAILALI,55,2059,,31,2002,19/10/2002,5,1,0,1,6,0,1,0,0,1,1,2,99,3,5,5,,2,1,0,0,-99
65,5396,4031,KAILALI,71,2061,,19,2005,05/01/2005,5,1,1,1,1,1,0,0,0,2,19,1,5,2,4,9,,1,1,0,0,0
65,5397,986,KAILALI,57,2061,,23,2005,28/02/2005,5,1,1,1,1,0,1,0,0,2,1,1,99,3,4,5,,1,1,0,0,0
65,5398,990,KAILALI,66,2060,,28,2003,29/11/2003,5,1,0,1,1,1,0,0,0,1,1,5,5,4,5,9,,1,0,0,0,0
65,5400,7279,KAILALI,72,2061,,21,2004,17/10/2004,5,1,0,1,1,0,1,0,0,1,1,1,99,4,4,5,,1,1,0,0,0
65,5401,2670,KAILALI,56,2061,,23,2005,22/01/2005,5,1,1,1,1,1,0,0,1,2,5,2,5,3,7,9,,1,1,0,0,0
65,5406,7891,KAILALI,65,2060,,22,2003,23/07/2003,5,1,2,1,1,1,0,0,0,2,5,2,5,3,8,9,,3,1,0,1,0
65,5407,4722,KAILALI,15,2062,,28,2005,06/06/2005,5,1,0,1,1,0,1,0,0,1,4,2,99,3,6,6,,1,1,0,0,0
65,5408,7570,KAILALI,62,2061,,23,2004,05/06/2004,5,1,0,1,1,1,0,0,0,1,1,1,5,4,4,9,,1,1,0,0,0
65,5410,8650,KAILALI,70,2060,,21,2003,02/12/2003,5,1,1,1,4,0,1,0,0,2,1,1,99,3,4,5,,3,1,0,0,0
65,5414,1424,KAILALI,57,2060,,22,2003,02/11/2003,5,1,1,1,1,0,1,0,0,1,10,2,99,3,4,6,,2,1,0,0,0
65,5416,3635,KAILALI,62,2061,,22,2004,20/11/2004,5,1,0,1,1,1,0,0,0,2,1,1,5,4,4,9,,1,1,0,0,0
65,5419,9768,KAILALI,19,2061,,22,2004,20/11/2004,5,1,0,1,1,0,1,0,0,2,1,2,99,4,4,6,,1,1,0,0,0
65,5420,11614,KAILALI,62,2061,,33,2005,30/01/2005,5,1,0,3,9,0,1,0,0,1,1,2,99,3,2,5,,3,0,1,0,-88
65,5421,5590,KAILALI,37,2061,,25,2004,11/10/2004,5,1,0,1,4,0,1,0,0,2,1,1,99,2,4,6,,1,1,0,0,0
65,5422,6842,KAILALI,72,2061,,23,2005,02/02/2005,5,1,0,1,1,0,1,0,0,1,1,1,99,4,4,5,,1,1,0,0,0
65,5424,9574,KAILALI,31,2061,,23,2004,16/11/2004,5,1,0,1,1,0,1,0,0,1,1,1,99,4,4,6,,1,1,0,0,0
65,5425,7365,KAILALI,65,2058,,31,2002,19/03/2002,5,1,2,1,1,0,1,0,0,1,5,3,99,3,4,5,,2,1,0,0,0
65,5426,7208,KAILALI,70,2061,,43,2004,23/07/2004,5,1,1,1,1,0,1,0,0,1,1,1,99,3,5,5,,2,1,0,0,0
62,5434,5629,KALIKOT,37,2062,,25,2005,07/06/2005,4,2,0,1,1,0,1,0,0,1,4,2,99,3,6,6,,1,1,0,0,0
62,5440,8410,KALIKOT,62,2062,,21,2005,07/08/2005,4,2,2,1,1,1,0,0,0,2,1,1,5,4,4,9,,1,1,0,0,0
62,5442,9603,KALIKOT,31,2062,,25,2005,07/08/2005,4,2,0,1,1,0,1,0,0,2,1,2,99,4,4,6,,1,1,0,0,0
62,5459,7235,KALIKOT,33,2062,,24,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,3,2,99,4,7,6,,1,1,0,0,0
62,5465,2557,KALIKOT,72,2062,,25,2005,07/08/2005,4,2,0,1,1,1,0,0,0,2,1,1,5,4,3,9,,1,1,0,0,0
62,5467,7559,KALIKOT,62,2059,,19,2001,10/04/2001,4,2,2,1,1,1,0,0,0,2,1,5,5,4,6,9,,1,1,0,0,0
62,5471,3777,KALIKOT,59,2062,,19,2005,07/08/2005,4,2,1,1,1,1,0,0,1,2,10,2,5,3,4,9,,1,1,0,0,0
62,5473,7081,KALIKOT,30,2062,,25,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,2,2,99,3,3,6,,2,1,0,0,0
62,5474,4529,KALIKOT,15,2060,,16,2004,13/03/2004,4,2,0,1,6,0,0,1,0,2,19,2,99,5,4,2,,1,1,0,0,0
62,5476,5082,KALIKOT,61,2062,,24,2005,07/07/2005,4,2,1,3,9,1,0,0,0,6,1,1,5,5,4,9,,1,0,0,0,-88
62,5482,7578,KALIKOT,62,2058,24,24,2002,12/03/2002,4,2,2,1,5,0,0,1,0,1,1,5,5,4,5,9,,1,1,0,0,0
62,5485,4544,KALIKOT,15,2060,,45,2004,28/03/2004,4,2,0,1,6,1,0,0,0,1,19,2,5,4,5,9,,1,1,0,0,0
62,5486,9584,KALIKOT,31,2062,,28,2005,07/08/2005,4,2,0,1,1,0,1,0,0,1,1,2,99,4,4,6,,1,1,0,0,0
62,5492,470,KALIKOT,29,2062,,20,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,1,1,99,2,5,6,,3,1,0,0,0
62,5495,10196,KALIKOT,50,2062,,21,2005,07/08/2005,4,2,0,1,1,1,0,0,1,1,1,1,5,3,7,9,,1,1,0,0,0
62,5504,5780,KALIKOT,37,2057,,22,2000,29/11/2000,4,2,0,1,1,0,1,0,0,2,1,2,99,3,5,5,,1,1,0,0,0
62,5506,10524,KALIKOT,20,2062,,22,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,3,2,99,3,6,6,,1,1,0,0,0
62,5512,3403,KALIKOT,62,2056,,23,2000,16/01/2000,4,2,2,1,5,0,0,1,0,1,1,1,5,3,5,9,,1,1,1,1,0
62,5515,7882,KALIKOT,65,2055,,29,1999,24/03/1999,4,2,0,1,1,0,1,0,0,1,5,2,99,2,4,4,,3,1,0,0,0
62,5521,3650,KALIKOT,62,2059,,9,2003,02/01/2003,4,2,2,1,6,0,1,0,0,2,1,1,99,3,7,15,,2,1,1,0,0
62,5526,3387,KALIKOT,59,2062,,24,2005,07/08/2005,4,2,1,1,1,1,0,0,1,1,1,1,5,3,5,9,,1,1,0,0,0
62,5527,3881,KALIKOT,62,2056,,23,1999,01/06/1999,4,2,2,1,5,0,0,1,0,2,1,1,5,3,7,9,,1,1,0,0,0
62,5530,3500,KALIKOT,62,2062,,20,2005,07/08/2005,4,2,2,1,1,1,0,0,0,2,1,1,5,3,5,9,,1,1,0,0,0
62,5532,8541,KALIKOT,70,2057,0,,2000,09/12/2000,4,2,0,1,1,0,1,0,0,1,1,1,99,3,6,5,,1,1,0,0,0
62,5533,267,KALIKOT,66,2062,,21,2005,07/08/2005,4,2,1,3,9,1,0,0,0,2,1,1,5,4,5,9,,1,0,0,0,-88
62,5536,4039,KALIKOT,62,2059,,17,2002,03/12/2002,4,2,2,3,9,1,0,0,1,1,1,1,99,3,3,15,,1,0,0,0,-88
62,5537,9925,KALIKOT,30,2062,,27,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,3,2,99,4,5,6,,2,1,0,0,0
62,5538,3792,KALIKOT,62,2057,,20,2000,29/06/2000,4,2,2,1,0,1,0,0,0,2,1,1,5,4,4,9,,1,1,0,0,0
62,5542,7739,KALIKOT,62,2062,,18,2005,07/08/2005,4,2,2,1,1,1,0,0,0,2,1,1,5,3,5,9,,1,1,0,0,0
62,5543,8557,KALIKOT,22,2062,,24,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,1,1,99,3,5,6,,1,1,0,0,0
62,5544,10765,KALIKOT,52,2057,,28,2000,29/11/2000,4,2,0,1,1,0,1,0,0,1,1,1,99,3,5,5,,1,1,0,0,0
62,5547,4005,KALIKOT,62,2057,,54,2000,27/11/2000,4,2,2,3,9,1,0,0,0,1,1,1,99,4,7,1,,1,0,0,0,-88
62,5554,5244,KALIKOT,56,2062,,22,2005,07/08/2005,4,2,0,1,1,1,0,0,0,2,5,2,5,2,3,9,,1,1,0,0,0
62,5559,3735,KALIKOT,62,2056,,28,1999,01/05/1999,4,2,2,1,1,1,0,0,0,1,1,1,5,3,7,9,,1,1,0,0,0
62,5561,8388,KALIKOT,62,2061,,18,2004,21/07/2004,4,2,2,1,1,1,0,0,0,2,1,5,5,4,6,9,,1,0,0,0,0
62,5565,5383,KALIKOT,58,2057,,25,2000,29/11/2000,4,2,1,1,4,0,1,0,0,2,1,1,99,3,4,5,,1,1,0,0,0
62,5566,972,KALIKOT,68,2062,,34,2005,14/08/2005,4,2,1,1,1,1,0,0,0,2,1,1,5,4,6,9,,1,1,0,0,0
62,5572,3463,KALIKOT,59,2062,,23,2005,24/06/2005,4,2,1,3,9,1,0,0,0,1,1,1,5,3,4,9,,2,0,0,0,-88
62,5576,7051,KALIKOT,62,2062,,23,2005,07/08/2005,4,2,2,1,1,1,0,0,0,1,1,1,5,3,6,9,,1,1,0,0,0
62,5577,749,KALIKOT,57,2057,,24,2000,29/11/2000,4,2,0,1,1,0,1,0,0,1,1,1,99,4,3,5,,1,1,1,0,0
62,5580,4764,KALIKOT,71,2062,,22,2005,07/08/2005,4,2,0,1,1,1,0,0,0,2,19,5,5,4,7,9,,1,1,0,0,0
62,5587,7508,KALIKOT,62,2062,,22,2005,07/08/2005,4,2,2,1,1,1,0,0,0,2,1,1,5,3,4,9,,1,1,0,0,0
62,5590,9468,KALIKOT,31,2062,,21,2005,07/08/2005,4,2,0,1,1,0,1,0,0,1,1,1,99,3,4,6,,1,1,0,0,0
62,5593,3132,KALIKOT,53,2058,,24,2001,29/11/2001,4,2,0,1,1,0,1,0,0,1,1,1,99,3,6,5,,1,1,0,0,0
62,5596,3494,KALIKOT,62,2057,,35,2001,11/01/2001,4,2,2,1,1,1,0,0,0,1,1,1,5,2,2,9,,1,1,0,0,0
62,5601,1385,KALIKOT,56,2057,,29,2000,28/11/2000,4,2,0,1,1,0,1,0,0,1,1,5,99,3,7,5,,1,1,0,0,0
62,5602,7037,KALIKOT,62,2062,,22,2005,07/08/2005,4,2,2,1,1,1,0,0,0,2,1,1,5,3,4,9,,1,1,0,0,0
62,5604,1446,KALIKOT,28,2062,,31,2005,07/08/2005,4,2,0,1,1,0,1,0,0,1,1,1,99,3,6,6,,2,1,0,0,0
62,5611,5637,KALIKOT,37,2062,,35,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,1,1,99,3,5,6,,1,1,0,0,0
62,5612,854,KALIKOT,57,2062,,21,2005,07/08/2005,4,2,0,1,0,0,1,0,0,2,1,1,99,3,5,3,,1,1,0,0,0
62,5614,5077,KALIKOT,69,2062,,17,2005,07/08/2005,4,2,0,1,1,1,0,0,0,2,1,1,5,4,5,9,,1,1,0,0,0
62,5615,9926,KALIKOT,30,2062,,28,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,2,2,99,3,5,6,,2,1,0,0,0
62,5616,4695,KALIKOT,71,2062,,17,2005,07/08/2005,4,2,0,1,1,1,0,0,1,2,19,5,5,4,5,9,,1,1,0,0,0
62,5617,7896,KALIKOT,62,2058,,2,2002,01/03/2002,4,2,2,1,1,1,0,0,0,2,1,1,99,4,8,19,,1,1,0,0,0
62,5622,10228,KALIKOT,26,2062,,35,2005,07/08/2005,4,2,0,1,1,0,1,0,0,1,5,9,99,4,5,6,,1,1,0,0,89
62,5623,6414,KALIKOT,62,2061,,16,2004,07/08/2004,4,2,2,1,1,1,0,0,0,1,1,1,5,3,6,9,,1,0,0,0,0
62,5626,4839,KALIKOT,60,2062,,26,2005,07/08/2005,4,2,0,3,9,1,0,0,0,2,1,1,5,4,6,9,,1,0,0,0,-88
62,5627,9821,KALIKOT,34,2062,,22,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,3,2,99,3,5,6,,1,1,0,0,0
62,5628,7872,KALIKOT,62,2059,,20,2002,18/07/2002,4,2,2,1,1,1,0,0,1,2,1,1,5,3,6,9,,1,1,0,0,0
62,5629,5631,KALIKOT,37,2062,,27,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,1,1,99,3,5,6,,1,1,0,0,0
62,5632,6457,KALIKOT,32,2063,,21,2006,10/08/2006,4,2,0,1,1,0,1,0,0,1,1,1,99,2,4,6,,1,1,0,0,0
62,5637,7537,KALIKOT,62,2057,,21,2001,01/01/2001,4,2,2,1,1,1,0,0,0,2,1,1,5,4,4,9,,1,1,0,0,0
62,5638,8407,KALIKOT,62,2059,,,2002,24/08/2002,4,2,2,1,1,1,0,0,0,2,1,9,5,4,5,9,,1,0,0,0,0
62,5646,598,KALIKOT,29,2062,,20,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,3,2,99,2,5,6,,1,1,0,0,0
62,5649,4080,KALIKOT,62,2059,13,13,2002,09/07/2002,4,2,2,3,9,1,0,0,0,1,1,5,5,4,4,15,,1,0,0,0,-88
62,5654,6447,KALIKOT,61,2060,25,25,2003,31/05/2003,4,2,1,2,9,0,1,0,0,1,1,1,5,3,5,19,,1,0,0,0,-88
62,5657,9460,KALIKOT,31,2062,,24,2005,12/08/2005,4,2,0,1,4,0,1,0,0,2,1,1,99,4,4,6,,1,1,0,0,0
62,5670,5121,KALIKOT,15,2062,,34,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,1,1,99,4,4,6,,1,1,0,0,0
62,5671,449,KALIKOT,29,2062,,22,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,1,1,99,2,4,6,,3,1,0,0,0
62,5673,10933,KALIKOT,62,2058,,27,2002,02/03/2002,4,2,2,3,9,1,0,0,1,1,1,1,5,4,4,15,,1,0,0,0,-88
62,5676,4067,KALIKOT,62,2059,,32,2002,21/10/2002,4,2,2,3,9,0,1,0,0,1,1,1,2,3,4,19,,1,0,1,0,-88
62,5678,406,KALIKOT,29,2062,,25,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,1,1,99,2,4,6,,3,1,0,0,89
62,5680,7267,KALIKOT,62,2061,,17,2004,13/04/2004,4,2,2,1,1,1,0,0,0,2,1,1,5,3,5,9,,1,1,0,0,0
62,5684,8287,KALIKOT,33,2062,,26,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,3,2,99,4,6,6,,1,1,0,0,0
62,5690,7545,KALIKOT,62,2057,,19,2001,20/02/2001,4,2,2,1,1,1,0,0,1,2,1,1,5,3,6,9,,1,1,0,0,0
62,5695,7331,KALIKOT,62,2059,,30,2002,26/05/2002,4,2,2,2,9,1,0,0,0,1,1,1,99,4,6,1,,1,1,0,0,-88
62,5699,6862,KALIKOT,72,2058,,33,2001,22/07/2001,4,2,0,1,1,0,1,0,0,1,1,1,99,4,5,5,,1,1,0,0,0
62,5701,10017,KALIKOT,50,2062,,22,2005,07/07/2005,4,2,0,1,1,1,0,0,0,1,10,2,5,3,5,9,,1,1,0,0,0
62,5704,687,KALIKOT,36,2058,,34,2002,24/02/2002,4,2,0,1,1,0,1,0,0,1,1,2,99,4,8,1,,1,1,0,0,0
62,5706,6923,KALIKOT,61,2058,,30,2001,13/04/2001,4,2,1,3,9,1,0,0,0,1,1,5,5,4,8,9,,1,0,0,0,-88
62,5707,3989,KALIKOT,62,2058,,40,2002,31/03/2002,4,2,2,2,9,1,0,0,0,1,1,1,99,3,3,4,,1,0,1,0,-88
62,5708,5076,KALIKOT,59,2062,,27,2005,07/08/2005,4,2,1,3,9,1,0,0,0,2,1,1,5,4,5,9,,2,0,0,0,-88
62,5711,7736,KALIKOT,62,2058,28,28,2001,09/07/2001,4,2,2,1,1,1,0,0,0,1,1,5,5,3,3,9,,1,1,0,0,0
62,5713,10145,KALIKOT,50,2057,,27,2000,29/11/2000,4,2,0,1,1,0,1,0,0,1,1,1,99,2,4,5,,1,1,0,0,0
62,5714,10927,KALIKOT,62,2057,,26,2001,11/01/2001,4,2,2,3,9,1,0,0,0,1,1,5,5,3,4,9,,1,0,0,0,-88
62,5716,5198,KALIKOT,59,2061,,23,2004,24/08/2004,4,2,1,3,9,1,0,0,0,1,1,1,5,4,3,9,,1,0,0,0,-88
62,5722,3606,KALIKOT,62,2057,,26,2000,15/05/2000,4,2,2,1,1,1,0,0,0,1,1,5,5,4,6,9,,1,1,0,0,0
62,5726,10737,KALIKOT,61,2058,,25,2001,01/09/2001,4,2,1,1,1,1,0,0,0,6,1,1,5,5,9,9,,3,1,0,0,0
62,5729,10917,KALIKOT,64,2062,,17,2005,07/08/2005,4,2,0,1,1,1,0,0,1,6,1,1,5,4,7,9,,1,1,0,0,0
62,5732,10131,KALIKOT,50,2059,19,19,2003,13/04/2003,4,2,0,1,1,1,0,0,0,1,1,2,5,5,9,9,,1,0,0,0,0
62,5736,891,KALIKOT,57,2062,,30,2005,07/08/2005,4,2,0,1,1,1,0,0,0,1,1,1,5,5,5,9,,1,1,0,0,0
62,5738,8295,KALIKOT,33,2062,,28,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,3,2,99,3,7,6,,1,1,0,0,0
62,5742,573,KALIKOT,29,2062,22,22,2005,05/08/2005,4,2,0,1,1,0,1,0,0,2,1,1,99,2,5,6,,3,1,0,0,0
62,5745,9383,KALIKOT,63,2062,,18,2005,19/08/2005,4,2,1,1,2,1,0,0,0,2,1,1,5,3,6,9,,1,1,0,0,0
62,5746,849,KALIKOT,72,2057,,21,2000,29/11/2000,4,2,0,1,1,0,1,0,0,2,1,1,99,4,5,5,,1,1,1,1,0
62,5748,8395,KALIKOT,62,2059,,19,2002,02/11/2002,4,2,2,1,1,1,0,0,0,2,1,5,5,4,9,9,,1,1,0,0,0
62,5751,4124,KALIKOT,69,2057,,27,2000,29/11/2000,4,2,0,1,1,0,1,0,0,1,1,1,99,4,4,5,,1,1,0,0,0
62,5752,11632,KALIKOT,64,2062,18,18,2005,07/07/2005,4,2,0,3,9,1,0,0,1,1,1,1,5,4,7,9,,2,0,0,0,-88
62,5755,5079,KALIKOT,61,2062,,23,2005,07/08/2005,4,2,1,3,9,1,0,0,0,1,1,1,5,5,5,9,,1,0,0,0,-88
62,5759,10811,KALIKOT,52,2054,,24,1998,23/01/1998,4,2,0,1,1,0,1,0,0,6,1,9,99,3,4,5,,1,1,0,0,0
62,5761,10936,KALIKOT,62,2057,,21,2001,11/01/2001,4,2,2,3,9,1,0,0,1,1,1,1,99,4,4,9,,1,0,0,0,-88
62,5764,9923,KALIKOT,30,2062,,27,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,3,2,99,4,5,6,,1,1,0,0,0
62,5766,5332,KALIKOT,15,2062,0,,2005,07/08/2005,4,2,0,1,1,0,1,0,0,1,1,2,99,4,5,6,,1,1,0,0,0
62,5768,5639,KALIKOT,37,2062,,20,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,1,2,99,3,5,6,,1,1,0,0,0
62,5773,7730,KALIKOT,62,2062,,21,2005,07/08/2005,4,2,2,1,1,1,0,0,0,2,1,5,5,3,7,9,,1,0,0,0,0
62,5776,8555,KALIKOT,26,2056,,38,1999,11/08/1999,4,2,0,1,4,0,1,0,0,1,1,1,99,2,3,5,,2,1,0,0,0
62,5784,9026,KALIKOT,21,2062,,24,2005,07/08/2005,4,2,0,1,1,0,1,0,0,6,1,1,99,2,4,6,,3,1,0,0,0
62,5789,9817,KALIKOT,34,2062,,24,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,3,2,99,4,9,6,,1,1,0,0,0
62,5791,6440,KALIKOT,61,2060,,18,2003,21/07/2003,4,2,1,1,4,0,1,0,0,2,1,1,99,3,5,5,,1,1,0,0,0
62,5792,9577,KALIKOT,31,2062,,26,2005,07/08/2005,4,2,0,1,1,0,1,0,0,1,1,2,99,4,4,6,,1,1,0,0,0
62,5794,5073,KALIKOT,61,2060,,28,2003,02/10/2003,4,2,1,2,9,0,1,0,0,2,1,1,5,4,5,9,,1,0,0,0,-88
62,5799,989,KALIKOT,40,2061,,29,2004,19/07/2004,4,2,0,1,4,0,1,0,0,2,1,1,99,3,3,6,,2,1,0,0,0
62,5801,4394,KALIKOT,58,2062,,24,2005,07/08/2005,4,2,1,3,9,1,0,0,0,2,1,1,5,3,4,9,,2,0,0,0,-88
62,5803,3625,KALIKOT,62,2058,,28,2001,21/10/2001,4,2,2,1,5,0,0,1,0,1,1,1,5,4,6,9,,1,1,0,0,0
62,5804,3565,KALIKOT,62,2062,,20,2005,07/08/2005,4,2,2,1,1,1,0,0,0,1,1,1,5,3,6,9,,1,1,0,0,0
62,5806,4737,KALIKOT,62,2061,,19,2005,03/01/2005,4,2,2,3,9,1,0,0,0,1,1,1,5,4,4,9,,1,0,0,0,-88
62,5807,10317,KALIKOT,32,2062,,22,2005,07/08/2005,4,2,0,1,3,0,1,0,0,2,1,1,99,2,4,6,,1,1,0,0,0
62,5810,11634,KALIKOT,68,,,,,,4,2,1,3,9,0,0,1,0,1,1,1,5,4,7,9,,2,0,0,0,-88
62,5811,10242,KALIKOT,21,2062,,20,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,1,2,99,4,4,6,,1,1,0,0,0
62,5813,9570,KALIKOT,31,2062,,27,2005,07/08/2005,4,2,0,1,1,0,1,0,0,1,1,2,99,4,4,6,,1,1,0,0,0
62,5814,11538,KALIKOT,15,2062,,30,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,2,2,99,3,5,6,,1,1,0,0,0
62,5820,4650,KALIKOT,59,2062,,31,2005,07/08/2005,4,2,1,3,9,1,0,0,0,1,1,1,5,4,6,9,,2,0,0,0,-88
62,5821,3627,KALIKOT,62,2057,,37,2000,14/05/2000,4,2,2,1,1,1,0,0,0,1,1,1,5,4,3,9,,1,1,0,0,0
62,5826,9501,KALIKOT,63,2062,,14,2005,07/08/2005,4,2,1,1,1,1,0,0,0,2,1,1,5,3,6,9,,1,1,0,0,0
62,5830,6991,KALIKOT,62,2061,,23,2004,17/11/2004,4,2,2,3,9,1,0,0,1,2,1,1,5,3,6,15,,1,0,0,0,-88
62,5831,2466,KALIKOT,68,2062,,14,2005,07/08/2005,4,2,1,1,1,1,0,0,0,1,1,1,5,4,7,9,,1,1,0,0,0
62,5836,4774,KALIKOT,62,2059,,30,2003,23/02/2003,4,2,2,3,9,1,0,0,0,1,1,1,5,3,3,9,,1,0,0,0,-88
62,5839,5820,KALIKOT,12,2062,,26,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,1,2,99,3,4,6,,1,1,0,0,0
62,5843,8296,KALIKOT,33,2062,,21,2005,08/08/2005,4,2,0,1,1,0,1,0,0,1,3,2,99,4,6,6,,1,1,0,0,0
62,5844,3795,KALIKOT,62,2058,,14,2001,20/11/2001,4,2,2,1,1,1,0,0,1,2,1,1,5,2,6,9,,1,1,1,1,0
62,5845,4016,KALIKOT,62,2056,,40,1999,11/05/1999,4,2,2,3,9,0,1,0,0,1,1,1,99,4,7,1,,1,0,0,0,-88
62,5847,11556,KALIKOT,7,2057,,27,2000,29/11/2000,4,2,0,1,1,0,1,0,0,2,1,1,99,2,4,5,,1,1,1,0,0
62,5851,4471,KALIKOT,56,2062,,17,2005,06/06/2005,4,2,0,3,9,1,0,0,0,2,5,2,5,4,5,9,,2,0,0,0,-88
62,5855,1163,KALIKOT,72,2062,,27,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,1,1,99,4,4,6,,1,1,0,0,0
62,5856,1196,KALIKOT,28,2060,,27,2003,12/08/2003,4,2,0,3,9,0,1,0,0,1,1,1,99,2,2,6,,3,0,0,0,-88
62,5858,3053,KALIKOT,59,2062,,31,2005,06/08/2005,4,2,1,1,1,1,0,0,0,1,1,1,5,4,5,9,,1,1,0,0,0
62,5861,10168,KALIKOT,21,2062,,22,2005,09/08/2005,4,2,0,1,3,0,1,0,0,1,1,1,99,4,4,6,,1,1,0,0,0
62,5862,6941,KALIKOT,7,2062,,28,2005,08/08/2005,4,2,0,1,1,0,1,0,0,2,1,1,99,5,4,6,,1,1,1,0,0
62,5863,3607,KALIKOT,62,2056,,23,1999,01/06/1999,4,2,2,1,5,0,0,1,0,1,1,1,5,4,4,9,,1,1,1,0,0
62,5864,3470,KALIKOT,62,2062,,36,2005,07/08/2005,4,2,2,1,1,1,0,0,0,1,1,1,5,2,4,9,,1,1,0,0,0
62,5865,8056,KALIKOT,62,2059,,39,2002,15/04/2002,4,2,2,3,9,1,0,0,0,1,1,1,99,3,7,1,,1,0,0,0,-88
62,5866,1428,KALIKOT,28,2062,,28,2005,07/08/2005,4,2,0,1,1,1,0,0,0,1,3,2,99,3,6,5,,1,1,0,0,0
62,5871,7305,KALIKOT,62,2062,,16,2005,07/08/2005,4,2,2,1,1,1,0,0,0,2,1,1,5,4,6,9,,1,1,0,0,0
